time,step,n_nodes,reference_length,contour_length,endpoint_distance,radius_of_gyration,arc_length_weighted_radius_of_gyration,max_transverse_displacement,first_mode_amplitude,first_mode_abs_amplitude,mode_norm,first_mode_fraction,dominant_mode,max_curvature,rms_curvature,energy_total,energy_stretch,energy_bend,energy_contact,fixed_endpoint_reaction_left_x,fixed_endpoint_reaction_left_y,fixed_endpoint_reaction_right_x,fixed_endpoint_reaction_right_y
0.0,0,7,1.5005899818606272,1.5005899818606272,1.5,0.5000525749648432,0.43308476958465325,0.017914614933210633,0.018085211787607053,0.018085211787607053,0.01811058755069459,0.9985988437417336,1,0.15570577043797287,0.08504497973201278,0.0002542643685761011,0.0,0.0002542643685761011,0.0,-7.702123146554586e-06,0.0002387613151873628,0.00015801295251138776,0.004763002156817862
0.007,7,7,1.502458545147685,1.5005496122043358,1.5,0.4999329909623657,0.4330893287389768,0.018492894423153317,0.0179931405638764,0.0179931405638764,0.018002053225865983,0.9995049085858287,1,0.2826709796804688,0.22071499422510954,0.047671568141833626,0.0475308341824341,0.00014073395939952766,0.0,-1.108752600449094,-0.041982485892137475,-0.6272262673603853,0.017682655531494795
0.010625000000000002,14,7,1.5034271082693023,1.500548178391401,1.5,0.5002921486238456,0.4330894203251605,0.018654537716827988,0.017975068052468363,0.017975068052468363,0.01798399809880445,0.9995034448798858,1,1.5617081081085922,1.2088315363715438,1.535206588890978,1.5350706267663026,0.00013596212467544705,0.0,-5.184513268025871,-0.17889475282455233,-5.24799056870083,0.1858360975360949
0.013125000000000005,21,7,1.5040954466039302,1.500549153966888,1.5,0.5001097805997852,0.43308972533592044,0.018651462614300278,0.018005882998919608,0.018005882998919608,0.018013747193342113,0.999563433729912,1,0.6686951938619036,0.5168825628872541,0.27864344336382235,0.2785061615644742,0.0001372817993481111,0.0,2.4589356860599323,0.0780612600044328,1.982226196093737,-0.07816951405361529
0.015875000000000007,28,7,1.5048309619337017,1.5005518268099238,1.5,0.5002089841877813,0.43308926033202627,0.018863859435735108,0.018039235670617573,0.018039235670617573,0.01804860512929238,0.999480876299986,1,1.131945027138016,0.875783486204684,0.8064391973875936,0.8063027225135032,0.000136474874090456,0.0,-3.4979901196641925,-0.12233803737796299,-4.060135379565424,0.14199655636000214
0.01862500000000001,35,7,1.5055668369366586,1.5005568223873025,1.5,0.5004915045089904,0.43308897169442445,0.01892011773881361,0.0180768206923144,0.0180768206923144,0.018087130711049462,0.99942998041537,1,1.8946688754442262,1.4655861254468225,2.2702228061137424,2.2700771144019756,0.00014569171176676132,0.0,6.6792544070985524,0.22157098810219564,6.002174471247884,-0.22080791043651302
0.021125000000000012,42,7,1.506236126473168,1.5005595110849503,1.5,0.5001266095688744,0.4330890351762921,0.019139892386078432,0.018149101984221847,0.018149101984221847,0.018160329855553638,0.9993817363769768,1,0.7734897853665172,0.597506879311658,0.3748931080217482,0.374753040852587,0.00014006716916121546,0.0,-2.1979769743274993,-0.0784763862299098,-2.9470144726265004,0.10128839150525641
0.023875000000000014,49,7,1.5069726886134087,1.500563150265025,1.5,0.5002477173034363,0.43308957207584403,0.019129344668154715,0.018195066578538317,0.018195066578538317,0.018205592049918576,0.9994218550349037,1,1.2544925098086561,0.9697335029968575,0.9955857695558791,0.9954408982751233,0.00014487128075578408,0.0,4.623761378380555,0.1519050413976285,3.7657500922932177,-0.14181772144105437
0.026625000000000017,56,7,1.5077096109387336,1.500569939224233,1.5,0.5005462560579214,0.4330889387379382,0.01948504117889199,0.018266241405029103,0.018266241405029103,0.018280526107240038,0.9992185836377391,1,2.0108582632365173,1.5557244659801954,2.568217213912779,2.568071513964223,0.00014569994855589236,0.0,-6.2708183845697585,-0.21310497442635243,-7.206159916295273,0.2582164916128493
0.02912500000000002,63,7,1.5083798530309076,1.5005759830892433,1.5,0.5001308279167365,0.4330893992013292,0.019560287111687835,0.018376633835812048,0.018376633835812048,0.018390085801164354,0.9992685207944242,1,0.7834581949197105,0.6038149869679601,0.38601578514172935,0.385865643287181,0.00015014185454834253,0.0,3.1249840259192956,0.10106896679814564,2.0859161711563967,-0.08099576364452402
