time,step,n_nodes,reference_length,contour_length,endpoint_distance,radius_of_gyration,arc_length_weighted_radius_of_gyration,max_transverse_displacement,first_mode_amplitude,first_mode_abs_amplitude,mode_norm,first_mode_fraction,dominant_mode,max_curvature,rms_curvature,energy_total,energy_stretch,energy_bend,energy_contact,fixed_endpoint_reaction_left_x,fixed_endpoint_reaction_left_y,fixed_endpoint_reaction_right_x,fixed_endpoint_reaction_right_y
0.0,0,9,2.0004870820272,2.0004870820272,2.0,0.6455382512793831,0.5774238432418412,0.02,0.019743126228127565,0.019743126228127565,0.019743126262881938,0.9999999982396722,1,0.04871529265027478,0.03681701765419713,0.00011859338464445318,0.0,0.00011859338464445318,0.0,0.00022781346492301306,-0.007441315904214308,-0.0002278134649230125,-0.0074413159042142915
0.007,7,9,2.0025886966179036,2.0004840502876275,2.0,0.645537695026244,0.5774233875643825,0.019937435713719677,0.019681583243217737,0.019681583243217737,0.019681583267229977,0.999999998779964,1,0.048457134009648725,0.03662526400358522,0.0002283269174672537,0.0001105952853794644,0.0001177316320877893,0.0,0.1052156743175817,-0.004207683542866108,-0.10521567451379214,-0.004207683536934191
0.015000000000000006,15,9,2.004993245494626,2.0004827251915005,2.0,0.6455176497143587,0.5774231885551445,0.01990896742699162,0.019654622487725166,0.019654622487725166,0.019654622504269834,0.9999999991582301,1,0.04813267206635239,0.03875369438757692,0.0008999570367639713,0.0007826882201962852,0.0001172688165676861,0.0,0.14179087155432346,-0.0030612911119270517,-0.1418946056222008,-0.003058157765144639
0.02000000000000001,22,9,2.0064975544741004,2.000483362436655,2.0,0.6476876867994679,0.5774233574153176,0.019931403660920857,0.019659557887304103,0.019659557887304103,0.0196596070972066,0.9999974969030534,1,1.4613839945618317,1.1000081931621961,1.955950835646396,1.9558328107407204,0.0001180249056756081,0.0,7.861072377396404,0.23280267050334705,-7.819659734834028,0.23153238908823387
0.024000000000000014,30,9,2.0077018142485885,2.000484519077352,2.0,0.6475027736786028,0.5774237613915134,0.019874287715324734,0.01968262201844091,0.01968262201844091,0.01968281040434898,0.9999904289121218,1,1.3899901820872613,1.013584896563971,1.6633800214833727,1.6632620970002991,0.00011792448307362046,0.0,7.4832127809654345,0.2216365719538298,-7.125930072455829,0.2106971625385326
0.028000000000000018,38,9,2.0089067967957512,2.000486270149186,2.0,0.6473180836531012,0.5774242300768826,0.01986555499790626,0.01971616536558954,0.01971616536558954,0.019716463188462156,0.9999848947110965,1,1.6301272141146308,1.0173729842257457,1.6413564751869045,1.6412381234375595,0.00011835174934511641,0.0,8.164576629673453,0.2432545920811482,-5.144232538116261,0.15056819282457026
0.03075000000000002,45,9,2.0097356417869547,2.000488058929778,2.0,0.6451962017314424,0.5774243900329894,0.01983624708845501,0.01974370228304775,0.01974370228304775,0.01974395903997191,0.9999869956717576,1,1.7499103872278607,1.2200501597015971,2.1672260249858923,2.167105255753508,0.00012076923238453724,0.0,-5.724398720938701,-0.17826844662576125,-2.0008265716464786,0.053790569299009355
0.03375000000000002,53,9,2.010640226342017,2.0004901514775417,2.0,0.6458527665252696,0.5774244645329459,0.019951498325662308,0.01978105152158362,0.01978105152158362,0.01978124389084426,0.9999902751686547,1,2.0522652665700103,1.5508816690970593,3.473374851514041,3.4732541789677276,0.00012067254631328155,0.0,-4.905928670863405,-0.15414071112178857,-5.316286500807044,0.15575880623211563
0.036500000000000025,61,9,2.011469786520406,2.000492669870145,2.0,0.6455802549858941,0.5774245546166408,0.020060578267635434,0.019852091937831697,0.019852091937831697,0.019852169951477764,0.9999960702710959,1,0.6837746640727709,0.5166320462865979,0.386966451841163,0.38684665377420385,0.00011979806695918885,0.0,-1.1622572065558168,-0.041358286802144366,-2.238147553635232,0.06106167529873762
0.03925000000000003,68,9,2.012299688962955,2.0004951620475135,2.0,0.6458017058315528,0.5774247007452028,0.020137156996482424,0.019891124313826145,0.019891124313826145,0.019891228119604604,0.9999947813288433,1,1.6801649033243369,1.2691569635930249,2.3327519044430307,2.3326311757195946,0.00012072872343607344,0.0,4.7764458082331425,0.13958111707097723,3.5978285134255206,-0.11613124344019278
0.04225000000000003,76,9,2.0132054275988955,2.0004985013331047,2.0,0.6459588368005066,0.5774248399335099,0.020243635022985988,0.01994884301891692,0.01994884301891692,0.019948976050849332,0.9999933313904397,1,2.1242842409472757,1.6046073213973002,3.733442827247459,3.7333205749948335,0.00012225225262570762,0.0,5.928495121236886,0.17530632711696476,4.665661006199451,-0.14810082952111925
