#0     2     4     6     8     10
1.38, 1.27, 1.05, 1.00, 0.97, 0.96
1.50, 1.31, 1.12, 1.01, 1.01, 0.98
1.47, 1.35, 1.20, 1.07, 1.05, 1.00
1.48, 1.40, 1.18, 1.09, 1.05, 1.01
1.53, 1.41, 1.21, 1.10, 1.05, 1.00
1.57, 1.47, 1.21, 1.08, 1.06, 1.02
1.61, 1.49, 1.24, 1.12, 1.07, 1.01
1.64, 1.49, 1.24, 1.12, 1.07, 1.03
1.67, 1.49, 1.24, 1.11, 1.07, 1.04
1.69, 1.53, 1.26, 1.12, 1.09, 1.04
