# 0    2   4   6   8   10
1.36260189265, 1.32082431217, 1.14027900883, 1.02421642758, 0.991905958855, 0.94593653558
1.51181614112, 1.36297429222, 1.17636032547, 1.07184946252, 1.02430520294, 0.975087172451
1.56083823507, 1.42812371886, 1.22571366356, 1.12146196393, 1.03825770254, 0.989204557136
1.5945024891, 1.44915608313, 1.24700509585, 1.13008308852, 1.06146480942, 1.00578696806
1.61048653534, 1.49992106301, 1.25165189081, 1.1499870838, 1.07023559274, 1.02675390545
1.63518249145, 1.56183400011, 1.27181849364, 1.14824397692, 1.07324142526, 1.02167950636
1.66786557591, 1.58770360953, 1.28577537032, 1.16146559005, 1.1036260902, 1.0397582071
1.69924829203, 1.59989894692, 1.29286549862, 1.15982087326, 1.10272291571, 1.04430776638
1.71366555645, 1.61582056305, 1.303981193, 1.15728933669, 1.1124339454, 1.04802410116
1.73260733916, 1.62667990855, 1.30286427213, 1.15604818305, 1.11773594669, 1.0520244995
