case,time,step,n_nodes,reference_length,contour_length,radius_of_gyration,arc_length_weighted_radius_of_gyration,max_transverse_displacement,max_curvature,rms_curvature,fold_count,endpoint_distance,contact_length,active_contact_pairs,max_penetration,penetration_ratio,finite_radius_contact_pairs,centerline_intersection_pairs,self_loop_count,fold_wavelength,fold_periodicity,energy_stretch,energy_bend,energy_contact,energy_total,dissipation_work_step,growth_work_step,dissipation_work,growth_work,remesh_interval
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.002,2,7,1.9776273448497985,1.9754625906553722,0.5380788627498581,0.4792871595863882,0.6369633673803621,1.5928163624557738,1.5099607603004235,0,1.2732395447351628,1.3167019477799453,4,0.020647538624846917,0.05899296749956263,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,0.9877312953276861,0.4376943224889611,0.00014597029281065041,0.20124023535179064,0.004257459976382773,0.20564366562098407,0.0008714874218611879,6.293864822159881e-05,0.0019400315880475018,0.00012102329389653737,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.003,3,7,1.97782511747275,1.974890318113598,0.5378444723690571,0.4790026776879106,0.6373023922254625,1.599945446251331,1.5066183886847972,0,1.2732395447351628,1.315861415630179,4,0.021204269232418915,0.060583626378339764,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.974890318113598,0.42227168345558586,0.0002961747847354979,0.20032787049558934,0.004346393708046037,0.2049704389883709,0.0008072584865442618,0.0001340318539310788,0.0027472900745917636,0.00025505514782761616,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.004,4,7,1.9780229098739526,1.9745554979287765,0.5377032814457947,0.47878290390264683,0.6375891522289211,1.6109703192942113,1.5043080155999076,0,1.2732395447351628,1.3154259391599177,4,0.02096565311846116,0.059901866052746174,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,0.9872777489643882,0.4345152522526959,0.0004245560943875593,0.19971782157480378,0.004285784261453356,0.20442816193064467,0.0008777706770222756,0.00033549361929605527,0.0036250607516140395,0.0005905487671236714,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.005,5,7,1.9782207220553842,1.9742502661389298,0.5374884017281762,0.4785458321030557,0.6381455609520424,1.6136192450142985,1.501066601299039,0,1.2732395447351628,1.314879100719537,4,0.021846082572745562,0.06241737877927304,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.9742502661389298,0.4402579658772673,0.0007812948582044431,0.19884719395464534,0.004449634368098996,0.20407812318094878,0.00123386880362035,0.0008838300539244642,0.004858929555234389,0.0014743788210481357,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.006,6,7,1.9784185540190231,1.9742247274812483,0.5374615117759179,0.4784072855094161,0.638399161923739,1.6285625686569636,1.4999793791343436,0,1.2732395447351628,1.3133880713734276,4,0.021486754346234205,0.061390726703526306,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,0.9871123637406242,0.4357662037677614,0.0013286862192980636,0.19859491831809262,0.004225612442698378,0.20414921698008906,0.002331213033344578,0.002402306832484854,0.007190142588578967,0.0038766856535329894,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.007,7,7,1.9786164057668476,1.9739967109491297,0.5371729147186205,0.4781641180098542,0.6392678189585823,1.6217315229701068,1.49587985894925,0,1.2732395447351628,1.3131849088524992,4,0.023380803708179188,0.0668022963090834,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.9739967109491297,0.47041824592323317,0.0031447670816194292,0.19748960316373917,0.004652953478844035,0.20528732372420264,0.005434697207505173,0.006572803951618749,0.01262483979608414,0.010449489605151739,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.008,8,7,1.9788142773008361,1.974305931105356,0.5373636382647495,0.4781376364819693,0.6392013657480792,1.6503566019718297,1.4971771585602462,0,1.2732395447351628,1.3084501054323725,4,0.022753270981463347,0.06500934566132385,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,0.987152965552678,0.45463333376507825,0.007360650173256572,0.1979203677160094,0.004045837502371409,0.2093268553916374,0.014076673703559587,0.018116205370994346,0.026701513499643725,0.028565694976146083,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.009000000000000001,9,7,1.9790121686229674,1.9738994771041738,0.536792248116582,0.477793907804898,0.6407468847554024,1.6225111107108807,1.4900480759130874,0,1.2732395447351628,1.3089099165292923,4,0.02752864509446723,0.0786532716984778,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.9738994771041738,0.5220114293692625,0.019984529216967147,0.1959704712857644,0.0053212950896102465,0.22127629559234177,0.03793666521765982,0.0498861054183642,0.06463817871730354,0.07845180039451027,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.010000000000000002,10,7,1.9792100797352206,1.9748226641274145,0.5375304604124785,0.4780010852055957,0.6396379744907821,1.6916445754940683,1.4972461108935147,0,1.2732395447351628,1.2950264149212547,4,0.026183821717378375,0.07481091919250965,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,0.9874113320637072,0.5222497727269892,0.05314554995949417,0.1980853695481945,0.0039382020313107734,0.25516912153899945,0.10402446986380742,0.1379172958104651,0.16866264858111096,0.21636909620497538,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.011000000000000003,11,7,1.9794080106395744,1.9737320108578715,0.5361399303118396,0.4773339787684026,0.6428938551855369,1.7103316735283418,1.4816662167699024,0,1.2732395447351628,1.2971915162489869,4,0.0389669939522152,0.11133426843490059,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.9737320108578715,0.6096707918710792,0.14693782390417678,0.19380106932793156,0.008280068579852336,0.34901896181196074,0.2857592724889041,0.3796091127618654,0.45442192107001506,0.5959782089668407,False
