time,step,n_nodes,reference_length,contour_length,endpoint_distance,radius_of_gyration,arc_length_weighted_radius_of_gyration,max_transverse_displacement,first_mode_amplitude,first_mode_abs_amplitude,mode_norm,first_mode_fraction,dominant_mode,max_curvature,rms_curvature,energy_total,energy_stretch,energy_bend,energy_contact,fixed_endpoint_reaction_left_x,fixed_endpoint_reaction_left_y,fixed_endpoint_reaction_right_x,fixed_endpoint_reaction_right_y
0.0,0,5,2.0004685468272667,2.0004685468272667,2.0,0.7071539755710945,0.5774162272905349,0.02,0.018991835092291437,0.018991835092291437,0.018991835119081764,0.9999999985893766,1,0.046856483568864245,0.03825182382726037,0.00010973483498796771,0.0,0.00010973483498796771,0.0,0.00018717024586500315,-0.006617467504374854,-0.00018717024586500328,-0.006617467504374858
0.003,3,5,2.0016691881117294,2.00046727112362,2.0,0.7071537120401771,0.5774160480502089,0.0199726982001891,0.018965961980822267,0.018965961980822267,0.01896596200588745,0.9999999986784123,1,0.04673574297905629,0.03815390610355141,0.00014545546305899526,3.60850204066215e-05,0.00010937044265237377,0.0,0.06015783090767761,-0.004910666655700003,-0.06015783090765543,-0.004910666655700634
0.006,6,5,2.0028705499971218,2.0004663935540616,2.0,0.7071535853421698,0.5774159248234996,0.019953884712957004,0.018948142810522046,0.018948142810522046,0.018948142834081184,0.9999999987566519,1,0.046635179233351844,0.03807234442238857,0.0002533917307519738,0.00014429212809406817,0.00010909960265790564,0.0,0.1201271511922294,-0.003209887326920437,-0.12012715119220725,-0.0032098873269210664
0.009000000000000001,9,5,2.0040726329159337,2.0004659109190372,2.0,0.7071535186938995,0.577415857166147,0.019943512879653007,0.01893833568105681,0.01893833568105681,0.018938335703298254,0.9999999988255861,1,0.0465545444468968,0.038007002656066886,0.0004334715778705124,0.00032455022029947013,0.00010892135757104227,0.0,0.18004134613059627,-0.0015144808206564017,-0.18004134613059627,-0.0015144808206564078
0.012000000000000004,12,5,2.0052754373009147,2.0004658211042075,2.0,0.7071535111744309,0.5774158447837294,0.019941550099418216,0.01893651006253345,0.01893651006253345,0.018936510083620413,0.9999999988864389,1,0.046493685891829686,0.03795776157123473,0.0006856238541579742,0.0005767888072288566,0.00010883504692911757,0.0,0.23990008990316417,0.0001776944617151218,-0.2399000899031863,0.00017769446171574197
0.015000000000000006,15,5,2.006478963585075,2.000466122994043,2.0,0.7071535626274049,0.5774158875220298,0.01994797454681216,0.018942645593923616,0.018942645593923616,0.01894264561399812,0.9999999989402482,1,0.046452477552645643,0.037924522689452324,0.0010097779848403416,0.0009009377397711557,0.0001088402450691858,0.0,0.29970344128016047,0.0018687773227009123,-0.2997034412801383,0.0018687773227002878
0.01900000000000001,19,5,2.008084789000465,2.00046713475615,2.0,0.7071537229831653,0.5774160302433232,0.0199695694865008,0.018963193972946355,0.018963193972946355,0.018963193991861332,0.9999999990025427,1,0.04642793038643121,0.0379049646228966,0.001553864876238209,0.0014448756556503278,0.00010898922058788128,0.0,0.37935509286771885,0.004125532879403532,-0.3793550928676967,0.004125532879402908
0.022000000000000013,22,5,2.0092900014014297,2.0004683518352957,2.0,0.7071539122845377,0.577416201776403,0.019995538949201343,0.018987882797874788,0.018987882797874788,0.0189878828160438,0.999999999043126,1,0.046432226180081373,0.0379087958797656,0.002045749874139281,0.0019365422926037963,0.00010920758153548472,0.0,0.4390291618552434,0.005822333984904865,-0.43902916185526547,0.005822333984905487
0.025000000000000015,25,5,2.0104959371468167,2.0004699640286665,2.0,0.7071541611260014,0.5774164289174242,0.02002989943636048,0.019020537316799715,0.019020537316799715,0.01902053733431504,0.9999999990791361,1,0.04645593574018644,0.03792844772916771,0.0026094018120505803,0.0024998841152316337,0.00010951769681894654,0.0,0.4986476917108117,0.007525121385528196,-0.49864769171083384,0.007525121385528822
0.028000000000000018,28,5,2.0117025966707622,2.0004719744984234,2.0,0.7071544699999028,0.5774167121132099,0.020072674865510103,0.01906118045751631,0.01906118045751631,0.019061180474459864,0.9999999991110963,1,0.04649904199874088,0.03796390890136571,0.003244749179289612,0.003134829042313959,0.00010992013697565298,0.0,0.5582105317624348,0.00923602041887211,-0.5582105317624128,0.009236020418871484
0.03100000000000002,31,5,2.012909980407665,2.0004743874060793,2.0,0.7071548395491755,0.5774170519510882,0.020123899644834565,0.019109845085538972,0.019109845085538972,0.019109845101983814,0.999999999139457,1,0.04656155236069958,0.038015187829798694,0.003951719459455812,0.003841303756028821,0.00011041570342699155,0.0,0.6177174814073543,0.010957164975219608,-0.6177174814073542,0.010957164975219608
0.03400000000000002,34,5,2.0141180887921815,2.0004772079257687,2.0,0.7071552705694177,0.5774174491607852,0.02018361869539374,0.01916657402799114,0.01916657402799114,0.019166574044002786,0.9999999991646057,1,0.046643498575821306,0.038082312580684334,0.004730238828265736,0.004619233397401901,0.00011100543086383499,0.0,0.6771682893910479,0.012690701836905821,-0.6771682893910257,0.01269070183690519
