time,step,n_nodes,reference_length,contour_length,endpoint_distance,radius_of_gyration,arc_length_weighted_radius_of_gyration,max_transverse_displacement,first_mode_amplitude,first_mode_abs_amplitude,mode_norm,first_mode_fraction,dominant_mode,max_curvature,rms_curvature,energy_total,energy_stretch,energy_bend,energy_contact,fixed_endpoint_reaction_left_x,fixed_endpoint_reaction_left_y,fixed_endpoint_reaction_right_x,fixed_endpoint_reaction_right_y
0.0,0,7,1.5006292559864147,1.5006292559864147,1.5,0.5000537341939704,0.4331113919620095,0.019008739923557793,0.019029008377139146,0.019029008377139146,0.019053598010391568,0.9987094493523475,1,0.10632166289231118,0.07396548199731902,0.00019228993763146092,0.0,0.00019228993763146092,0.0,0.001112055253308004,-0.02385516591006117,-0.0001209636521631626,-0.003379781201339432
0.006,6,7,1.5024819478580955,1.500611109965618,1.5,0.5000739721228046,0.4331078802216222,0.01902819700443821,0.018947192031611368,0.018947192031611368,0.018960508107997494,0.9992976941171472,1,0.12169960631125744,0.10074316043576281,0.006339792142480832,0.006181392441699516,0.00015839970078131605,0.0,0.5059690879366506,0.004312649260690169,0.13191829600670404,-0.011319753330987614
0.009750000000000002,13,7,1.503641041644599,1.5006087737849616,1.5,0.5001835293548744,0.43310558365116736,0.019139376173514962,0.01895037173695756,0.01895037173695756,0.018961229801723642,0.9994273544026615,1,1.0743203404533155,0.8327172464200605,0.7255389088754781,0.7253891434128478,0.00014976546263033216,0.0,-3.3951169274154274,-0.15796543670109087,-3.773214438481975,0.13157358143277964
0.012500000000000004,20,7,1.5044916120206557,1.5006113642146919,1.5,0.5004591213902179,0.4331050347187866,0.01932924919790016,0.018968484309404964,0.018968484309404964,0.018978012985901634,0.9994979096861327,1,1.8446876704105895,1.4274972773145354,2.1489150487989264,2.1487581323806477,0.0001569164182785608,0.0,6.427792111689581,0.2597873313552983,5.909457476529369,-0.21840371897174526
0.015000000000000006,27,7,1.5052652753327793,1.5006117317523193,1.5,0.5001192486444418,0.43310395217993686,0.01938696475914673,0.019021939572142564,0.019021939572142564,0.019030222559693666,0.9995647456289531,1,0.7709115201857277,0.5976082075504998,0.3731549249698763,0.37300620928298095,0.00014871568689535828,0.0,-2.25796602075146,-0.10592061137031465,-2.8759390793603012,0.09847536342967081
0.01775000000000001,34,7,1.5061167644953153,1.5006145684468835,1.5,0.5002453787700971,0.4331039595341753,0.01952836520973201,0.019054975359784055,0.019054975359784055,0.01906266775749726,0.9995964679334989,1,1.2783809581553949,0.9890047277186284,1.0338320224587434,1.033679579247311,0.00015244321143227446,0.0,4.640679321702447,0.18070095431176472,3.908777976577732,-0.14702099686947548
0.02062500000000001,41,7,1.5070074727186293,1.5006180940423384,1.5,0.5001061968240742,0.43310367172630926,0.019650791277140648,0.019125416810471623,0.019125416810471623,0.019132490947420668,0.9996302553092283,1,0.6980428911231128,0.5396215047983784,0.30667756725128953,0.3065263725469182,0.00015119470437131827,0.0,2.7475669570623955,0.10137436837538438,1.898893860333505,-0.07469542448158531
0.023750000000000014,48,7,1.5079762312998255,1.5006233945438603,1.5,0.5003317040070769,0.43310363156992426,0.019819618487715122,0.019190883565261784,0.019190883565261784,0.019198544219969003,0.9996009773126834,1,1.527299204979495,1.1814570244359008,1.4827250764405795,1.48257172273502,0.00015335370555963235,0.0,5.603964108284697,0.2197807987906434,4.62733384649343,-0.1734899003181736
0.026500000000000017,55,7,1.508829253979186,1.5006290777649274,1.5,0.5007556836677229,0.43310328540314974,0.019842141400250608,0.01924690993423794,0.01924690993423794,0.019255905634409314,0.9995328342202042,1,2.406551870834289,1.8632977615538582,3.691618584540782,3.6914629472203204,0.0001556373204614879,0.0,-7.5302704639851035,-0.310729727757992,-8.61452591177731,0.3125036673980818
0.02900000000000002,62,7,1.5096051478617016,1.500636776667542,1.5,0.500149360931391,0.4331034371549344,0.020204840409734633,0.019400305333564766,0.019400305333564766,0.019408813026619526,0.9995616582506569,1,0.9123897062971997,0.7048787070809459,0.5290288119686672,0.5288731238247087,0.00015568814395854687,0.0,3.642513782405368,0.13832023262218548,2.453621485764661,-0.09476306646897434
